Overriding: compile = False
Overriding: compile = False
Overriding: compile = False
Overriding: compile = False
tokens per iteration will be: 122,880
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
tokens per iteration will be: 122,880
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
tokens per iteration will be: 122,880
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
tokens per iteration will be: 122,880
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
step 0: train loss 10.8320, val loss 10.8321
iter 1705: loss 5.6318, time 2075.23ms, mfu -100.00%
iter 1706: loss 5.4943, time 2074.24ms, mfu -100.00%
iter 1707: loss 5.5422, time 2079.02ms, mfu -100.00%
iter 1708: loss 5.8003, time 2073.50ms, mfu -100.00%
iter 1709: loss 5.3802, time 2075.44ms, mfu -100.00%
iter 1710: loss 5.7687, time 2073.87ms, mfu -100.00%
iter 1711: loss 5.9444, time 2074.90ms, mfu -100.00%
iter 1712: loss 5.9289, time 2073.65ms, mfu -100.00%
iter 1713: loss 5.4676, time 2076.62ms, mfu -100.00%
iter 1714: loss 5.3995, time 2073.08ms, mfu -100.00%
iter 1715: loss 5.9598, time 2075.66ms, mfu -100.00%
iter 1716: loss 5.9083, time 2073.33ms, mfu -100.00%
iter 1717: loss 5.7381, time 2077.37ms, mfu -100.00%
iter 1718: loss 6.2918, time 2073.32ms, mfu -100.00%
iter 1719: loss 5.4728, time 2075.53ms, mfu -100.00%
iter 1720: loss 5.6175, time 2073.13ms, mfu -100.00%
iter 1721: loss 6.3754, time 2075.84ms, mfu -100.00%
iter 1722: loss 5.9865, time 2072.72ms, mfu -100.00%
iter 1723: loss 5.9347, time 2074.90ms, mfu -100.00%
iter 1724: loss 6.0273, time 2074.68ms, mfu -100.00%
iter 1725: loss 5.5755, time 2075.94ms, mfu -100.00%
iter 1726: loss 5.7479, time 2075.53ms, mfu -100.00%
iter 1727: loss 5.1478, time 2077.05ms, mfu -100.00%
iter 1728: loss 6.2778, time 2071.61ms, mfu -100.00%
iter 1729: loss 5.2474, time 2074.99ms, mfu -100.00%
iter 1730: loss 5.5886, time 2074.46ms, mfu -100.00%
iter 1731: loss 5.8175, time 2073.27ms, mfu -100.00%
iter 1732: loss 5.4912, time 2074.16ms, mfu -100.00%
iter 1733: loss 6.3211, time 2073.64ms, mfu -100.00%
iter 1734: loss 5.6061, time 2075.64ms, mfu -100.00%
iter 1735: loss 5.5411, time 2074.92ms, mfu -100.00%
iter 1736: loss 5.9710, time 2075.38ms, mfu -100.00%
iter 1737: loss 6.0528, time 2077.09ms, mfu -100.00%
iter 1738: loss 5.5873, time 2073.53ms, mfu -100.00%
iter 1739: loss 5.6264, time 2076.08ms, mfu -100.00%
iter 1740: loss 5.5117, time 2075.38ms, mfu -100.00%
iter 1741: loss 5.7532, time 2077.37ms, mfu -100.00%
iter 1742: loss 5.6092, time 2074.61ms, mfu -100.00%
iter 1743: loss 5.8586, time 2073.84ms, mfu -100.00%
iter 1744: loss 5.4261, time 2073.77ms, mfu -100.00%
iter 1745: loss 5.6221, time 2075.57ms, mfu -100.00%
iter 1746: loss 5.3373, time 2074.22ms, mfu -100.00%
iter 1747: loss 5.8489, time 2074.50ms, mfu -100.00%
iter 1748: loss 5.4605, time 2074.12ms, mfu -100.00%
iter 1749: loss 5.4225, time 2076.00ms, mfu -100.00%
iter 1750: loss 5.3172, time 2073.85ms, mfu -100.00%
iter 1751: loss 5.8108, time 2075.05ms, mfu -100.00%
iter 1752: loss 5.5177, time 2074.07ms, mfu -100.00%
iter 1753: loss 5.5240, time 2080.90ms, mfu -100.00%
iter 1754: loss 5.9799, time 2075.65ms, mfu -100.00%
iter 1755: loss 6.3677, time 2077.18ms, mfu -100.00%
iter 1756: loss 5.2779, time 2076.86ms, mfu -100.00%
iter 1757: loss 5.4443, time 2075.90ms, mfu -100.00%
iter 1758: loss 5.5301, time 2072.90ms, mfu -100.00%
iter 1759: loss 5.6541, time 2074.02ms, mfu -100.00%
iter 1760: loss 6.2082, time 2072.99ms, mfu -100.00%
iter 1761: loss 6.0715, time 2074.19ms, mfu -100.00%
iter 1762: loss 5.6073, time 2073.81ms, mfu -100.00%
iter 1763: loss 5.8207, time 2076.72ms, mfu -100.00%
iter 1764: loss 5.2064, time 2074.00ms, mfu -100.00%
iter 1765: loss 5.2835, time 2078.13ms, mfu -100.00%
iter 1766: loss 5.4090, time 2073.02ms, mfu -100.00%
iter 1767: loss 5.7616, time 2074.96ms, mfu -100.00%
iter 1768: loss 5.4839, time 2074.01ms, mfu -100.00%
iter 1769: loss 5.5741, time 2074.84ms, mfu -100.00%
iter 1770: loss 5.4167, time 2076.01ms, mfu -100.00%
iter 1771: loss 4.8528, time 2074.21ms, mfu -100.00%
iter 1772: loss 5.7584, time 2072.80ms, mfu -100.00%
iter 1773: loss 6.1205, time 2075.04ms, mfu -100.00%
iter 1774: loss 5.4074, time 2073.78ms, mfu -100.00%
iter 1775: loss 5.6243, time 2076.64ms, mfu -100.00%
iter 1776: loss 5.3818, time 2074.72ms, mfu -100.00%
iter 1777: loss 5.9797, time 2076.11ms, mfu -100.00%
iter 1778: loss 5.7263, time 2074.02ms, mfu -100.00%
iter 1779: loss 5.1652, time 2074.47ms, mfu -100.00%
iter 1780: loss 6.0867, time 2079.26ms, mfu -100.00%
iter 1781: loss 5.9838, time 2076.33ms, mfu -100.00%
iter 1782: loss 5.6505, time 2075.39ms, mfu -100.00%
iter 1783: loss 5.7223, time 2075.61ms, mfu -100.00%
iter 1784: loss 6.1009, time 2074.33ms, mfu -100.00%
iter 1785: loss 5.2573, time 2075.19ms, mfu -100.00%
iter 1786: loss 5.5509, time 2072.64ms, mfu -100.00%
iter 1787: loss 5.5202, time 2076.13ms, mfu -100.00%
iter 1788: loss 6.0107, time 2074.29ms, mfu -100.00%
iter 1789: loss 5.9769, time 2076.05ms, mfu -100.00%
iter 1790: loss 5.6708, time 2071.85ms, mfu -100.00%
iter 1791: loss 4.9837, time 2074.92ms, mfu -100.00%
iter 1792: loss 5.4780, time 2073.09ms, mfu -100.00%
iter 1793: loss 5.2546, time 2077.23ms, mfu -100.00%
iter 1794: loss 5.8088, time 2071.79ms, mfu -100.00%
iter 1795: loss 5.6693, time 2076.59ms, mfu -100.00%
iter 1796: loss 5.4884, time 2074.67ms, mfu -100.00%
iter 1797: loss 5.5752, time 2074.28ms, mfu -100.00%
iter 1798: loss 5.8621, time 2073.48ms, mfu -100.00%
iter 1799: loss 5.2994, time 2076.84ms, mfu -100.00%
iter 1800: loss 5.6161, time 2073.23ms, mfu -100.00%
iter 1801: loss 5.6037, time 2074.16ms, mfu -100.00%
iter 1802: loss 5.5000, time 2073.32ms, mfu -100.00%
iter 1803: loss 5.1441, time 2073.62ms, mfu -100.00%
iter 1804: loss 5.4848, time 2074.29ms, mfu -100.00%
iter 1805: loss 5.2959, time 2076.00ms, mfu -100.00%
iter 1806: loss 5.7607, time 2073.41ms, mfu -100.00%
iter 1807: loss 5.4110, time 2077.68ms, mfu -100.00%
iter 1808: loss 6.7465, time 2074.29ms, mfu -100.00%
iter 1809: loss 5.4565, time 2076.32ms, mfu -100.00%
iter 1810: loss 5.5005, time 2074.19ms, mfu -100.00%
iter 1811: loss 5.8613, time 2075.16ms, mfu -100.00%
iter 1812: loss 6.0882, time 2074.98ms, mfu -100.00%
iter 1813: loss 5.4786, time 2075.39ms, mfu -100.00%
iter 1814: loss 5.5711, time 2074.56ms, mfu -100.00%
iter 1815: loss 5.6887, time 2076.07ms, mfu -100.00%
iter 1816: loss 5.2886, time 2075.46ms, mfu -100.00%
iter 1817: loss 5.6505, time 2073.81ms, mfu -100.00%
iter 1818: loss 5.8256, time 2075.87ms, mfu -100.00%
iter 1819: loss 5.5950, time 2076.20ms, mfu -100.00%
iter 1820: loss 5.8559, time 2073.90ms, mfu -100.00%
iter 1821: loss 5.8740, time 2074.93ms, mfu -100.00%
iter 1822: loss 5.4868, time 2073.31ms, mfu -100.00%
iter 1823: loss 5.3928, time 2075.84ms, mfu -100.00%
iter 1824: loss 5.3256, time 2073.58ms, mfu -100.00%
iter 1825: loss 5.4551, time 2076.10ms, mfu -100.00%
iter 1826: loss 5.7862, time 2074.12ms, mfu -100.00%
iter 1827: loss 5.5533, time 2072.88ms, mfu -100.00%
iter 1828: loss 5.3058, time 2073.56ms, mfu -100.00%
iter 1829: loss 5.7202, time 2077.02ms, mfu -100.00%
iter 1830: loss 5.4590, time 2076.04ms, mfu -100.00%
iter 1831: loss 5.9432, time 2074.37ms, mfu -100.00%
iter 1832: loss 5.4267, time 2073.49ms, mfu -100.00%
iter 1833: loss 5.0308, time 2076.35ms, mfu -100.00%
iter 1834: loss 5.6434, time 2073.30ms, mfu -100.00%
iter 1835: loss 5.4558, time 2076.59ms, mfu -100.00%
iter 1836: loss 5.5678, time 2075.11ms, mfu -100.00%
iter 1837: loss 5.0692, time 2074.25ms, mfu -100.00%
iter 1838: loss 5.4053, time 2074.54ms, mfu -100.00%
iter 1839: loss 5.3632, time 2077.73ms, mfu -100.00%
iter 1840: loss 6.4722, time 2073.84ms, mfu -100.00%
iter 1841: loss 5.7663, time 2076.39ms, mfu -100.00%
iter 1842: loss 5.1865, time 2070.92ms, mfu -100.00%
iter 1843: loss 5.3316, time 2076.36ms, mfu -100.00%
iter 1844: loss 5.4570, time 2074.73ms, mfu -100.00%
iter 1845: loss 5.4956, time 2074.87ms, mfu -100.00%
iter 1846: loss 5.9045, time 2072.17ms, mfu -100.00%
iter 1847: loss 5.2105, time 2075.45ms, mfu -100.00%
iter 1848: loss 5.6213, time 2074.14ms, mfu -100.00%
iter 1849: loss 5.6738, time 2076.72ms, mfu -100.00%
iter 1850: loss 5.5433, time 2073.66ms, mfu -100.00%
iter 1851: loss 5.2377, time 2075.63ms, mfu -100.00%
iter 1852: loss 5.3556, time 2073.11ms, mfu -100.00%
iter 1853: loss 6.5309, time 2076.61ms, mfu -100.00%
iter 1854: loss 5.5897, time 2074.48ms, mfu -100.00%
iter 1855: loss 5.4278, time 2075.63ms, mfu -100.00%
iter 1856: loss 6.2108, time 2073.50ms, mfu -100.00%
iter 1857: loss 5.7119, time 2072.84ms, mfu -100.00%
iter 1858: loss 5.4484, time 2073.60ms, mfu -100.00%
iter 1859: loss 5.9463, time 2075.99ms, mfu -100.00%
iter 1860: loss 5.2921, time 2073.47ms, mfu -100.00%
iter 1861: loss 5.8927, time 2078.12ms, mfu -100.00%
iter 1862: loss 5.4580, time 2075.23ms, mfu -100.00%
iter 1863: loss 5.1974, time 2075.48ms, mfu -100.00%
iter 1864: loss 5.6490, time 2073.77ms, mfu -100.00%
iter 1865: loss 5.9339, time 2076.24ms, mfu -100.00%
iter 1866: loss 6.1894, time 2074.76ms, mfu -100.00%
iter 1867: loss 5.6769, time 2077.36ms, mfu -100.00%
iter 1868: loss 5.1762, time 2073.95ms, mfu -100.00%
iter 1869: loss 5.2712, time 2074.06ms, mfu -100.00%
iter 1870: loss 5.6453, time 2074.95ms, mfu -100.00%
iter 1871: loss 6.2329, time 2076.57ms, mfu -100.00%
iter 1872: loss 5.6944, time 2072.47ms, mfu -100.00%
iter 1873: loss 5.4781, time 2075.25ms, mfu -100.00%
iter 1874: loss 5.6554, time 2075.30ms, mfu -100.00%
iter 1875: loss 5.6531, time 2075.44ms, mfu -100.00%
iter 1876: loss 5.5453, time 2074.72ms, mfu -100.00%
iter 1877: loss 5.7127, time 2075.46ms, mfu -100.00%
iter 1878: loss 6.3478, time 2075.67ms, mfu -100.00%
iter 1879: loss 5.2548, time 2077.03ms, mfu -100.00%
iter 1880: loss 5.2762, time 2074.66ms, mfu -100.00%
iter 1881: loss 5.6063, time 2075.20ms, mfu -100.00%
iter 1882: loss 5.6570, time 2074.98ms, mfu -100.00%
iter 1883: loss 5.7230, time 2075.41ms, mfu -100.00%
iter 1884: loss 5.3177, time 2075.46ms, mfu -100.00%
iter 1885: loss 5.4924, time 2077.58ms, mfu -100.00%
iter 1886: loss 5.2391, time 2075.25ms, mfu -100.00%
iter 1887: loss 5.8521, time 2075.77ms, mfu -100.00%
iter 1888: loss 5.6095, time 2077.66ms, mfu -100.00%
iter 1889: loss 5.8755, time 2074.91ms, mfu -100.00%
iter 1890: loss 5.5225, time 2075.80ms, mfu -100.00%
iter 1891: loss 5.2191, time 2074.96ms, mfu -100.00%
iter 1892: loss 5.7638, time 2073.57ms, mfu -100.00%
iter 1893: loss 5.6273, time 2077.29ms, mfu -100.00%
iter 1894: loss 5.5674, time 2072.69ms, mfu -100.00%
iter 1895: loss 5.3619, time 2074.36ms, mfu -100.00%
iter 1896: loss 5.5474, time 2075.37ms, mfu -100.00%
iter 1897: loss 5.4272, time 2075.66ms, mfu -100.00%
iter 1898: loss 5.7384, time 2074.55ms, mfu -100.00%
iter 1899: loss 5.1168, time 2079.01ms, mfu -100.00%
iter 1900: loss 5.5743, time 2073.51ms, mfu -100.00%
iter 1901: loss 5.1971, time 2076.40ms, mfu -100.00%
iter 1902: loss 5.6719, time 2074.35ms, mfu -100.00%
iter 1903: loss 5.3435, time 2075.65ms, mfu -100.00%
iter 1904: loss 5.5311, time 2074.76ms, mfu -100.00%
iter 1905: loss 5.2783, time 2074.84ms, mfu -100.00%
iter 1906: loss 5.7395, time 2075.83ms, mfu -100.00%
iter 1907: loss 5.2046, time 2074.34ms, mfu -100.00%
iter 1908: loss 5.2087, time 2075.05ms, mfu -100.00%
iter 1909: loss 5.5806, time 2074.65ms, mfu -100.00%
iter 1910: loss 5.5070, time 2076.30ms, mfu -100.00%
iter 1911: loss 5.5361, time 2075.47ms, mfu -100.00%
iter 1912: loss 5.5915, time 2073.69ms, mfu -100.00%
iter 1913: loss 5.4133, time 2079.41ms, mfu -100.00%
iter 1914: loss 5.7718, time 2077.18ms, mfu -100.00%
iter 1915: loss 5.8091, time 2076.17ms, mfu -100.00%
iter 1916: loss 5.4912, time 2074.34ms, mfu -100.00%
iter 1917: loss 5.2806, time 2075.80ms, mfu -100.00%
iter 1918: loss 5.4837, time 2078.34ms, mfu -100.00%
iter 1919: loss 5.4840, time 2074.06ms, mfu -100.00%
iter 1920: loss 5.3651, time 2076.03ms, mfu -100.00%
iter 1921: loss 5.9223, time 2075.94ms, mfu -100.00%
iter 1922: loss 5.7255, time 2075.32ms, mfu -100.00%
iter 1923: loss 5.2998, time 2075.92ms, mfu -100.00%
iter 1924: loss 5.2343, time 2074.66ms, mfu -100.00%
iter 1925: loss 5.7273, time 2075.79ms, mfu -100.00%
iter 1926: loss 5.6764, time 2076.36ms, mfu -100.00%
iter 1927: loss 6.0779, time 2075.90ms, mfu -100.00%
iter 1928: loss 5.7986, time 2074.69ms, mfu -100.00%
iter 1929: loss 5.2242, time 2074.56ms, mfu -100.00%
iter 1930: loss 5.3920, time 2072.98ms, mfu -100.00%
iter 1931: loss 5.9804, time 2074.90ms, mfu -100.00%
iter 1932: loss 5.7115, time 2072.78ms, mfu -100.00%
iter 1933: loss 5.0136, time 2075.39ms, mfu -100.00%
iter 1934: loss 5.0115, time 2075.65ms, mfu -100.00%
iter 1935: loss 5.3383, time 2075.72ms, mfu -100.00%
iter 1936: loss 5.3329, time 2072.85ms, mfu -100.00%
iter 1937: loss 5.6671, time 2076.89ms, mfu -100.00%
iter 1938: loss 6.2696, time 2074.13ms, mfu -100.00%
iter 1939: loss 5.7495, time 2078.38ms, mfu -100.00%
iter 1940: loss 5.5207, time 2075.62ms, mfu -100.00%
iter 1941: loss 6.0058, time 2075.49ms, mfu -100.00%
iter 1942: loss 5.4514, time 2073.94ms, mfu -100.00%
iter 1943: loss 5.6255, time 2075.64ms, mfu -100.00%
iter 1944: loss 5.7102, time 2074.64ms, mfu -100.00%
iter 1945: loss 5.3798, time 2074.79ms, mfu -100.00%
iter 1946: loss 5.7491, time 2074.26ms, mfu -100.00%
iter 1947: loss 5.5630, time 2072.73ms, mfu -100.00%
iter 1948: loss 5.5344, time 2074.73ms, mfu -100.00%
iter 1949: loss 5.3969, time 2074.98ms, mfu -100.00%
iter 1950: loss 5.5132, time 2071.38ms, mfu -100.00%
iter 1951: loss 5.3640, time 2074.06ms, mfu -100.00%
iter 1952: loss 5.7036, time 2073.86ms, mfu -100.00%
iter 1953: loss 5.2113, time 2078.47ms, mfu -100.00%
iter 1954: loss 5.4546, time 2075.13ms, mfu -100.00%
iter 1955: loss 5.4041, time 2077.72ms, mfu -100.00%
iter 1956: loss 5.5660, time 2074.98ms, mfu -100.00%
iter 1957: loss 5.2844, time 2079.12ms, mfu -100.00%
iter 1958: loss 5.3534, time 2076.27ms, mfu -100.00%
iter 1959: loss 5.4531, time 2076.54ms, mfu -100.00%
iter 1960: loss 5.7816, time 2073.65ms, mfu -100.00%
iter 1961: loss 5.4313, time 2075.22ms, mfu -100.00%
iter 1962: loss 5.4705, time 2076.71ms, mfu -100.00%
iter 1963: loss 5.3463, time 2075.10ms, mfu -100.00%
iter 1964: loss 5.4612, time 2073.74ms, mfu -100.00%
iter 1965: loss 5.6554, time 2076.48ms, mfu -100.00%
iter 1966: loss 5.4698, time 2074.06ms, mfu -100.00%
iter 1967: loss 5.9328, time 2076.89ms, mfu -100.00%
iter 1968: loss 5.5077, time 2074.00ms, mfu -100.00%
iter 1969: loss 5.2213, time 2076.51ms, mfu -100.00%
iter 1970: loss 5.4347, time 2074.38ms, mfu -100.00%
iter 1971: loss 5.5587, time 2077.01ms, mfu -100.00%
iter 1972: loss 5.8846, time 2073.31ms, mfu -100.00%
iter 1973: loss 5.5898, time 2075.89ms, mfu -100.00%
iter 1974: loss 5.6823, time 2075.35ms, mfu -100.00%
iter 1975: loss 5.5195, time 2075.57ms, mfu -100.00%
iter 1976: loss 5.6080, time 2074.07ms, mfu -100.00%
iter 1977: loss 5.3702, time 2075.58ms, mfu -100.00%
iter 1978: loss 5.3636, time 2073.49ms, mfu -100.00%
iter 1979: loss 5.5006, time 2073.87ms, mfu -100.00%
iter 1980: loss 5.4964, time 2075.12ms, mfu -100.00%
iter 1981: loss 5.7139, time 2077.72ms, mfu -100.00%
iter 1982: loss 5.6317, time 2071.92ms, mfu -100.00%
iter 1983: loss 5.5073, time 2075.23ms, mfu -100.00%
iter 1984: loss 5.6446, time 2073.15ms, mfu -100.00%
iter 1985: loss 5.6890, time 2074.34ms, mfu -100.00%
iter 1986: loss 5.2866, time 2075.58ms, mfu -100.00%
iter 1987: loss 5.6359, time 2074.80ms, mfu -100.00%
iter 1988: loss 5.5903, time 2072.90ms, mfu -100.00%
iter 1989: loss 5.5440, time 2077.27ms, mfu -100.00%
iter 1990: loss 5.1357, time 2075.41ms, mfu -100.00%
iter 1991: loss 5.1484, time 2078.01ms, mfu -100.00%
iter 1992: loss 5.3265, time 2075.65ms, mfu -100.00%
iter 1993: loss 6.1418, time 2075.92ms, mfu -100.00%
iter 1994: loss 5.0591, time 2077.82ms, mfu -100.00%
iter 1995: loss 4.9802, time 2074.94ms, mfu -100.00%
iter 1996: loss 5.6420, time 2074.27ms, mfu -100.00%
iter 1997: loss 5.2902, time 2074.61ms, mfu -100.00%
iter 1998: loss 5.3011, time 2075.36ms, mfu -100.00%
iter 1999: loss 5.5552, time 2075.58ms, mfu -100.00%
step 2000: train loss 5.5211, val loss 5.4817
saving checkpoint to out
iter 2000: loss 5.1078, time 26343.81ms, mfu -100.00%
iter 2001: loss 5.1545, time 2047.66ms, mfu -100.00%
iter 2002: loss 5.5314, time 2071.40ms, mfu -100.00%
iter 2003: loss 5.2081, time 2071.04ms, mfu -100.00%
iter 2004: loss 5.0748, time 2071.62ms, mfu -100.00%
iter 2005: loss 5.5239, time 2073.38ms, mfu -100.00%
iter 2006: loss 5.4040, time 2071.06ms, mfu -100.00%
iter 2007: loss 5.7222, time 2074.91ms, mfu -100.00%
iter 2008: loss 6.0914, time 2070.80ms, mfu -100.00%
iter 2009: loss 5.6900, time 2072.21ms, mfu -100.00%
iter 2010: loss 5.6681, time 2080.30ms, mfu -100.00%
iter 2011: loss 6.4269, time 2073.27ms, mfu -100.00%
iter 2012: loss 5.4331, time 2072.03ms, mfu -100.00%
iter 2013: loss 5.7039, time 2072.39ms, mfu -100.00%
iter 2014: loss 5.8933, time 2069.33ms, mfu -100.00%
iter 2015: loss 5.4352, time 2075.31ms, mfu -100.00%
iter 2016: loss 5.7073, time 2071.16ms, mfu -100.00%
iter 2017: loss 5.5172, time 2077.70ms, mfu -100.00%
iter 2018: loss 5.1398, time 2075.59ms, mfu -100.00%
iter 2019: loss 5.7387, time 2073.46ms, mfu -100.00%
iter 2020: loss 6.2020, time 2071.50ms, mfu -100.00%
iter 2021: loss 5.3461, time 2073.86ms, mfu -100.00%
iter 2022: loss 5.7290, time 2071.52ms, mfu -100.00%
iter 2023: loss 5.4586, time 2071.10ms, mfu -100.00%
iter 2024: loss 5.8054, time 2070.83ms, mfu -100.00%
iter 2025: loss 5.9235, time 2074.06ms, mfu -100.00%
iter 2026: loss 5.3136, time 2071.58ms, mfu -100.00%
iter 2027: loss 5.6944, time 2073.55ms, mfu -100.00%
iter 2028: loss 5.2596, time 2071.74ms, mfu -100.00%
iter 2029: loss 5.6338, time 2072.59ms, mfu -100.00%
iter 2030: loss 5.3056, time 2072.90ms, mfu -100.00%
iter 2031: loss 5.0362, time 2077.69ms, mfu -100.00%
iter 2032: loss 5.3116, time 2071.97ms, mfu -100.00%
iter 2033: loss 5.6552, time 2075.05ms, mfu -100.00%
iter 2034: loss 5.9114, time 2075.28ms, mfu -100.00%
iter 2035: loss 5.7874, time 2076.23ms, mfu -100.00%
iter 2036: loss 5.1250, time 2074.88ms, mfu -100.00%
iter 2037: loss 5.7144, time 2076.85ms, mfu -100.00%
iter 2038: loss 5.4333, time 2075.13ms, mfu -100.00%
iter 2039: loss 5.4170, time 2073.06ms, mfu -100.00%
iter 2040: loss 5.2707, time 2074.04ms, mfu -100.00%
iter 2041: loss 5.4190, time 2074.05ms, mfu -100.00%
iter 2042: loss 6.0032, time 2077.13ms, mfu -100.00%
iter 2043: loss 5.4062, time 2076.85ms, mfu -100.00%
iter 2044: loss 6.2543, time 2075.06ms, mfu -100.00%
iter 2045: loss 5.5618, time 2074.24ms, mfu -100.00%
iter 2046: loss 5.4223, time 2074.55ms, mfu -100.00%
iter 2047: loss 5.1638, time 2075.24ms, mfu -100.00%
iter 2048: loss 5.4498, time 2075.30ms, mfu -100.00%
iter 2049: loss 5.5062, time 2077.65ms, mfu -100.00%
iter 2050: loss 5.7280, time 2072.34ms, mfu -100.00%
iter 2051: loss 5.8300, time 2072.78ms, mfu -100.00%
iter 2052: loss 5.4651, time 2073.53ms, mfu -100.00%
iter 2053: loss 5.3208, time 2077.78ms, mfu -100.00%
iter 2054: loss 5.3223, time 2080.18ms, mfu -100.00%
iter 2055: loss 4.7941, time 2074.08ms, mfu -100.00%
iter 2056: loss 5.4090, time 2072.69ms, mfu -100.00%
iter 2057: loss 5.5377, time 2075.74ms, mfu -100.00%
iter 2058: loss 5.5231, time 2075.62ms, mfu -100.00%
iter 2059: loss 5.6711, time 2076.95ms, mfu -100.00%
iter 2060: loss 5.1986, time 2074.21ms, mfu -100.00%
iter 2061: loss 5.4414, time 2077.98ms, mfu -100.00%
iter 2062: loss 5.5591, time 2076.08ms, mfu -100.00%
iter 2063: loss 5.2036, time 2075.31ms, mfu -100.00%
iter 2064: loss 5.1968, time 2075.73ms, mfu -100.00%
iter 2065: loss 5.6043, time 2072.06ms, mfu -100.00%
iter 2066: loss 5.7002, time 2076.50ms, mfu -100.00%
iter 2067: loss 5.4522, time 2075.36ms, mfu -100.00%
iter 2068: loss 5.5060, time 2072.42ms, mfu -100.00%
iter 2069: loss 5.2795, time 2076.36ms, mfu -100.00%
iter 2070: loss 5.6247, time 2074.26ms, mfu -100.00%
iter 2071: loss 5.6551, time 2075.48ms, mfu -100.00%
iter 2072: loss 5.3196, time 2075.37ms, mfu -100.00%
iter 2073: loss 5.3105, time 2076.20ms, mfu -100.00%
iter 2074: loss 5.8077, time 2072.17ms, mfu -100.00%
iter 2075: loss 5.1720, time 2074.74ms, mfu -100.00%
iter 2076: loss 5.0185, time 2072.74ms, mfu -100.00%
iter 2077: loss 5.2430, time 2076.27ms, mfu -100.00%
iter 2078: loss 5.9131, time 2073.95ms, mfu -100.00%
iter 2079: loss 5.9442, time 2076.31ms, mfu -100.00%
iter 2080: loss 5.5161, time 2075.17ms, mfu -100.00%
iter 2081: loss 5.5063, time 2075.62ms, mfu -100.00%
iter 2082: loss 5.3172, time 2075.13ms, mfu -100.00%
iter 2083: loss 4.9320, time 2072.65ms, mfu -100.00%
iter 2084: loss 5.6555, time 2074.22ms, mfu -100.00%
iter 2085: loss 5.1596, time 2079.14ms, mfu -100.00%
iter 2086: loss 5.3038, time 2074.17ms, mfu -100.00%
iter 2087: loss 6.2058, time 2082.17ms, mfu -100.00%
iter 2088: loss 5.1414, time 2076.01ms, mfu -100.00%
iter 2089: loss 5.9925, time 2076.72ms, mfu -100.00%
iter 2090: loss 5.5794, time 2075.53ms, mfu -100.00%
iter 2091: loss 5.5491, time 2074.51ms, mfu -100.00%
iter 2092: loss 5.4352, time 2074.64ms, mfu -100.00%
iter 2093: loss 5.3251, time 2074.32ms, mfu -100.00%
iter 2094: loss 5.6396, time 2073.25ms, mfu -100.00%
iter 2095: loss 6.0085, time 2074.99ms, mfu -100.00%
iter 2096: loss 5.2820, time 2073.77ms, mfu -100.00%
iter 2097: loss 5.5735, time 2080.04ms, mfu -100.00%
iter 2098: loss 5.3180, time 2080.54ms, mfu -100.00%
iter 2099: loss 5.1865, time 2076.73ms, mfu -100.00%
iter 2100: loss 5.2015, time 2073.94ms, mfu -100.00%
iter 2101: loss 5.6536, time 2072.86ms, mfu -100.00%
iter 2102: loss 5.4853, time 2074.18ms, mfu -100.00%
iter 2103: loss 4.8712, time 2075.68ms, mfu -100.00%
iter 2104: loss 5.6658, time 2074.47ms, mfu -100.00%
iter 2105: loss 5.4974, time 2076.09ms, mfu -100.00%
iter 2106: loss 5.8366, time 2074.05ms, mfu -100.00%
iter 2107: loss 5.7803, time 2074.27ms, mfu -100.00%
iter 2108: loss 5.5758, time 2073.45ms, mfu -100.00%
iter 2109: loss 5.2588, time 2074.14ms, mfu -100.00%
iter 2110: loss 5.0853, time 2073.73ms, mfu -100.00%
iter 2111: loss 5.2182, time 2080.60ms, mfu -100.00%
iter 2112: loss 5.0649, time 2073.83ms, mfu -100.00%
iter 2113: loss 5.4143, time 2074.83ms, mfu -100.00%
iter 2114: loss 5.7204, time 2074.82ms, mfu -100.00%
iter 2115: loss 5.6404, time 2076.11ms, mfu -100.00%
iter 2116: loss 5.5483, time 2074.39ms, mfu -100.00%
iter 2117: loss 5.2071, time 2075.04ms, mfu -100.00%
iter 2118: loss 5.9235, time 2074.40ms, mfu -100.00%
iter 2119: loss 5.4252, time 2073.92ms, mfu -100.00%
iter 2120: loss 5.5291, time 2074.36ms, mfu -100.00%
iter 2121: loss 5.5004, time 2073.63ms, mfu -100.00%
iter 2122: loss 5.8086, time 2074.81ms, mfu -100.00%
iter 2123: loss 5.7338, time 2077.43ms, mfu -100.00%
iter 2124: loss 5.5091, time 2077.24ms, mfu -100.00%
iter 2125: loss 6.1243, time 2074.95ms, mfu -100.00%
iter 2126: loss 5.4833, time 2076.75ms, mfu -100.00%
iter 2127: loss 5.2327, time 2076.35ms, mfu -100.00%
iter 2128: loss 5.1458, time 2074.75ms, mfu -100.00%
iter 2129: loss 5.5397, time 2074.97ms, mfu -100.00%
iter 2130: loss 5.3607, time 2075.85ms, mfu -100.00%
